year,caseid,birthyr,gender4,sexuality,race,educ,comptype,votereg,inputstate,region,361,cit1,immstat,urbancity,ideo5,child18,employ,investor,pew_bornagain,pew_religimp,pew_churatd,pew_prayer,religpew,marstat,union,unionhh,ownhome,newsint,faminc_new,milstat_1,milstat_2,milstat_3,milstat_4,healthins_1,healthins_2,healthins_3,healthins_4,healthins_5,healthins_6
24,1242502321,2,2,1,1,4,1,1,12,3,6.0,1.0,4,4,4,2,5.0,1.0,2,1,2.0,1,1,4,3,3,1,1,7,2,2,2,1,1,2,2,2,2,2
24,1236637813,2,1,1,1,2,1,1,34,1,6.0,1.0,4,2,2,2,5.0,1.0,1,3,4.0,5,2,1,2,3,1,1,8,2,2,1,2,2,1,2,2,2,2
24,1255849117,3,1,1,1,3,3,1,12,3,6.0,1.0,5,2,4,2,9.0,1.0,2,4,6.0,7,9,1,3,3,1,1,97,2,1,1,2,2,2,2,1,2,2
24,1238334953,3,1,1,1,6,3,1,42,1,6.0,1.0,5,1,2,2,1.0,1.0,2,2,3.0,7,2,1,3,3,1,1,15,2,2,2,2,1,2,2,2,2,2
24,1242431023,2,2,1,1,3,3,1,42,1,5.0,1.0,5,3,4,2,5.0,1.0,2,3,5.0,8,1,1,3,3,2,1,9,2,2,2,2,1,2,2,2,2,2
24,1232354997,3,2,1,1,5,2,1,8,4,5.0,1.0,5,1,3,2,1.0,1.0,2,2,6.0,1,2,1,3,3,1,2,11,2,2,2,2,2,2,2,1,2,2
24,1232808863,2,2,1,1,4,3,1,27,2,6.0,1.0,5,1,2,2,1.0,2.0,2,4,6.0,6,11,5,3,3,1,1,4,2,2,2,1,2,1,2,2,2,2
24,1242409737,2,2,1,3,4,3,1,16,4,6.0,1.0,4,2,4,2,5.0,1.0,2,1,5.0,1,2,1,3,3,1,1,9,2,2,2,1,2,1,2,2,2,2
24,1232854049,3,1,1,1,5,1,1,35,4,3.0,1.0,5,4,3,2,5.0,1.0,2,3,5.0,5,11,3,2,4,1,1,97,2,1,1,1,2,1,2,2,2,2
24,1245262369,2,1,3,2,5,3,1,6,4,6.0,1.0,5,1,3,2,5.0,2.0,2,4,6.0,7,11,5,3,3,1,1,3,2,2,2,2,2,1,2,2,2,2
24,1239078845,3,1,1,6,6,1,1,6,4,2.0,1.0,5,3,2,1,5.0,1.0,2,4,6.0,6,10,1,2,1,1,1,13,2,2,2,2,1,2,2,2,2,2
24,1237358239,3,1,1,1,3,2,1,24,3,6.0,1.0,3,2,3,2,4.0,2.0,2,4,6.0,7,9,5,3,3,2,1,2,2,2,1,2,2,1,2,2,2,2
24,1235645411,4,2,1,1,6,1,1,24,3,6.0,1.0,4,1,3,2,6.0,1.0,2,4,6.0,7,10,1,3,3,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1231923595,2,2,6,1,2,1,1,48,3,4.0,1.0,5,2,3,2,6.0,2.0,1,1,5.0,6,12,4,3,4,1,1,97,2,1,2,1,2,1,2,2,2,2
24,1237600831,2,1,1,1,3,2,1,26,2,6.0,1.0,4,3,5,2,5.0,2.0,1,1,1.0,1,1,1,3,3,1,1,3,2,2,2,1,2,1,2,2,2,2
24,1234924511,2,1,1,1,4,1,1,21,3,4.0,1.0,5,4,4,2,5.0,2.0,1,1,2.0,1,1,1,2,3,1,3,4,2,2,1,1,2,1,2,2,2,2
24,1236858931,2,2,1,3,5,3,1,47,3,6.0,1.0,1,1,3,2,2.0,2.0,2,1,4.0,2,2,1,3,3,2,3,6,2,2,2,2,2,2,2,2,2,1
24,1234820159,2,1,1,1,5,1,1,6,4,6.0,1.0,4,4,3,2,1.0,2.0,2,3,6.0,7,5,1,3,3,1,1,12,2,2,2,2,2,2,2,2,2,2
24,1239060743,2,1,1,1,5,1,1,55,2,5.0,1.0,4,3,4,2,5.0,1.0,2,3,4.0,5,1,1,1,3,1,2,10,2,2,2,1,1,2,2,2,2,2
24,1240811435,3,1,3,1,5,1,1,24,3,6.0,1.0,5,1,2,2,1.0,1.0,2,4,6.0,7,5,5,3,3,1,1,12,2,2,2,2,1,2,2,1,2,2
24,1241288629,4,1,1,3,6,3,1,42,1,2.0,1.0,1,1,1,2,1.0,1.0,1,2,3.0,4,1,6,2,3,2,1,12,2,2,2,2,1,2,2,2,2,2
24,1242932587,2,2,1,1,3,1,1,48,3,6.0,1.0,5,2,3,2,1.0,1.0,2,3,6.0,5,1,1,3,3,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1240468445,3,1,1,1,6,1,1,10,3,6.0,1.0,4,2,4,1,1.0,1.0,2,3,2.0,6,2,1,3,3,1,1,13,2,2,2,2,1,2,2,2,2,2
24,1237371065,4,2,1,1,2,3,3,39,2,6.0,1.0,4,4,3,2,4.0,1.0,2,4,6.0,3,11,1,3,1,1,4,8,2,2,2,2,1,2,2,2,2,2
24,1237742547,3,1,1,1,6,1,1,2,4,6.0,1.0,5,1,3,2,1.0,1.0,2,4,6.0,7,10,5,3,3,1,3,7,2,2,2,2,1,2,2,2,2,2
24,1241042507,3,1,1,1,3,3,2,12,3,6.0,1.0,4,4,3,2,6.0,2.0,2,3,6.0,7,2,3,2,3,1,2,4,2,2,2,2,2,1,2,2,2,2
24,1238251327,2,2,1,1,2,1,1,53,4,6.0,1.0,5,2,2,1,7.0,2.0,1,1,2.0,1,1,3,3,3,2,1,9,2,2,2,2,2,1,2,2,2,2
24,1237019683,2,2,1,3,3,3,1,4,4,6.0,1.0,4,1,2,2,5.0,1.0,2,4,6.0,1,2,3,3,3,1,2,10,2,2,2,1,2,1,2,2,2,2
24,1247683687,2,1,1,3,5,2,1,6,4,6.0,1.0,3,2,4,2,5.0,1.0,2,1,6.0,1,2,1,2,3,1,2,9,2,2,1,2,1,1,2,1,2,2
24,1239578555,4,1,1,1,5,3,1,42,1,6.0,1.0,4,2,2,1,1.0,1.0,2,2,3.0,3,11,1,3,3,1,1,11,2,2,1,2,1,2,2,2,2,2
24,1242860281,3,2,1,1,5,1,1,17,2,6.0,1.0,3,2,4,2,5.0,2.0,2,1,4.0,5,1,4,1,3,1,2,10,2,2,2,1,1,2,2,2,2,2
24,1240349515,2,2,1,1,6,3,1,17,2,5.0,1.0,4,2,2,2,5.0,1.0,2,3,5.0,6,10,5,3,3,2,1,97,2,2,2,1,2,1,2,2,2,2
24,1243448581,3,1,1,1,4,3,1,12,3,6.0,1.0,4,2,6,2,1.0,1.0,2,4,6.0,7,11,3,3,3,2,2,9,2,2,2,1,1,2,2,2,2,2
24,1251663779,2,1,1,7,3,3,1,6,4,6.0,1.0,4,1,4,2,9.0,2.0,2,2,4.0,2,2,2,3,3,2,1,3,2,2,1,1,2,1,2,2,2,2
24,1239678785,3,2,1,1,5,2,2,42,1,6.0,1.0,5,2,3,2,2.0,1.0,2,2,5.0,2,1,5,3,3,1,2,97,2,2,2,1,1,2,2,2,2,2
24,1246076079,4,2,4,1,5,3,1,19,2,2.0,1.0,5,3,1,2,1.0,1.0,2,1,4.0,5,1,5,3,1,1,1,9,2,2,2,2,2,2,2,1,2,2
24,1242502265,3,1,1,8,5,1,1,12,3,6.0,1.0,1,1,5,2,1.0,2.0,2,1,4.0,1,6,1,3,3,1,1,97,2,2,2,2,2,2,2,2,2,1
24,1238335231,3,2,1,6,2,1,1,30,4,5.0,1.0,5,4,3,2,6.0,2.0,2,2,5.0,1,11,1,3,2,1,2,2,2,2,2,1,2,1,2,2,2,2
24,1240275951,2,1,1,1,2,3,1,4,4,5.0,1.0,5,2,3,2,1.0,2.0,2,4,6.0,7,10,1,3,3,1,2,7,2,2,2,2,2,1,2,2,2,2
24,1242752589,4,2,1,1,5,1,1,29,2,5.0,1.0,5,4,4,1,2.0,1.0,1,1,2.0,1,1,1,3,3,1,3,97,2,2,2,2,2,2,2,2,2,1
24,1235358987,2,2,4,1,2,1,1,24,3,6.0,1.0,5,1,6,2,6.0,2.0,2,4,6.0,7,12,5,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2
24,1241069929,2,2,1,1,5,3,1,37,3,5.0,1.0,5,4,3,2,2.0,1.0,2,4,5.0,5,2,1,3,3,1,1,9,2,2,2,1,1,2,2,2,2,2
24,1239685971,3,2,1,3,3,1,2,6,4,6.0,2.0,2,2,3,1,7.0,2.0,2,1,4.0,8,2,1,3,3,2,3,5,2,2,2,2,2,2,2,2,2,1
24,1236632545,2,1,1,3,3,3,1,4,4,6.0,1.0,1,2,5,2,5.0,1.0,1,1,1.0,1,1,1,3,3,3,1,7,2,1,2,1,1,2,2,2,2,2
24,1235540403,4,2,1,4,5,2,3,36,1,3.0,1.0,1,1,3,2,1.0,2.0,1,2,5.0,1,1,3,3,3,3,3,97,2,2,2,2,2,1,2,2,2,2
24,1235553359,3,2,1,4,5,3,1,48,3,6.0,1.0,1,1,3,2,4.0,2.0,2,2,5.0,6,7,1,3,3,1,4,5,2,2,2,2,2,2,2,1,2,2
24,1242500217,2,2,1,1,5,3,1,18,2,6.0,1.0,5,4,2,2,5.0,1.0,2,4,6.0,7,9,4,3,3,1,1,6,2,2,2,2,2,2,2,1,2,2
24,1236091411,4,2,1,1,3,1,1,49,4,5.0,1.0,5,4,3,1,1.0,1.0,2,1,3.0,6,3,3,3,3,1,1,7,2,2,2,2,2,2,2,1,2,2
24,1239798457,2,2,1,1,2,3,1,5,3,6.0,1.0,4,3,3,2,5.0,2.0,1,1,2.0,1,1,4,2,3,1,2,3,2,2,2,1,2,1,2,2,2,2
24,1238342135,3,1,1,2,3,1,1,13,3,6.0,1.0,5,2,4,2,1.0,2.0,1,2,6.0,6,11,5,3,3,1,2,5,2,2,2,2,1,2,2,2,2,2
24,1241066425,2,2,1,1,6,1,1,12,3,6.0,1.0,5,1,2,2,5.0,2.0,1,1,4.0,1,1,1,2,2,3,2,3,2,2,2,1,2,2,2,2,2,1
24,1242838465,3,1,1,1,6,3,1,4,4,6.0,1.0,4,1,3,2,1.0,1.0,2,1,3.0,3,1,1,3,3,1,1,10,2,2,2,2,1,2,2,2,2,2
24,1240324399,2,2,1,1,4,1,1,36,1,6.0,1.0,4,1,3,2,1.0,2.0,2,4,6.0,7,11,3,1,2,2,3,3,2,2,2,1,2,1,2,2,2,2
24,1236784805,3,2,2,6,4,1,1,48,3,5.0,1.0,5,2,1,2,2.0,1.0,2,3,6.0,1,11,1,3,3,2,1,4,2,2,2,1,2,1,2,2,2,2
24,1240520209,2,2,1,2,6,3,1,24,3,6.0,1.0,5,2,3,2,5.0,1.0,2,4,6.0,3,2,4,3,3,1,1,10,2,2,2,1,1,1,2,2,2,2
24,1236708901,2,2,1,6,2,1,1,55,2,6.0,1.0,5,1,2,2,6.0,2.0,1,1,2.0,1,1,1,3,3,1,1,2,2,2,2,1,2,1,2,2,2,2
24,1239801103,4,2,5,8,5,3,1,41,4,4.0,1.0,5,1,1,2,6.0,2.0,2,1,1.0,1,5,3,3,3,1,1,1,2,2,2,1,2,1,2,2,2,2
24,1243583467,2,2,1,1,2,3,1,36,1,6.0,1.0,4,1,2,2,5.0,1.0,2,2,5.0,3,2,1,1,1,1,1,8,2,2,2,1,1,2,2,2,2,2
24,1232703031,4,2,1,1,6,1,1,45,3,6.0,1.0,5,2,6,1,1.0,1.0,1,1,2.0,1,1,1,3,3,1,7,9,2,1,2,2,1,2,2,2,2,2
24,1237372375,2,2,1,1,3,3,1,6,4,6.0,1.0,3,2,3,2,5.0,1.0,2,1,1.0,1,2,1,3,3,1,2,11,2,2,2,1,2,1,2,2,2,2
24,1242701865,2,1,6,1,4,1,1,55,2,6.0,1.0,5,2,5,2,1.0,1.0,2,4,5.0,8,11,6,3,3,1,1,14,2,2,2,2,1,2,2,2,2,2
24,1241019167,3,2,1,1,3,1,1,6,4,6.0,1.0,4,2,5,2,7.0,2.0,1,1,2.0,1,1,1,3,3,2,1,97,2,2,2,1,1,2,2,2,2,2
24,1236586217,3,2,1,1,3,3,1,40,3,6.0,1.0,5,2,4,2,7.0,2.0,1,1,2.0,2,1,5,3,3,3,1,3,2,2,2,2,2,2,2,2,2,1
24,1245362539,2,1,1,2,2,2,1,12,3,6.0,1.0,5,1,5,2,6.0,2.0,1,1,5.0,1,1,5,3,3,2,3,3,2,2,2,1,2,1,2,2,2,2
24,1241069175,2,1,6,1,5,3,1,6,4,6.0,1.0,5,2,1,2,5.0,2.0,2,3,6.0,3,11,5,2,1,1,1,12,2,2,2,2,2,1,2,2,2,2
24,1241618821,4,2,1,1,3,3,1,9,1,6.0,1.0,5,2,3,1,7.0,2.0,2,2,6.0,7,2,1,3,3,2,3,8,2,2,2,2,2,2,2,1,2,2
24,1239196693,2,2,1,1,1,1,1,6,4,5.0,1.0,5,3,3,2,5.0,2.0,1,2,5.0,6,1,3,3,3,3,2,4,2,2,2,1,2,1,2,2,2,2
24,1245254881,3,1,1,1,6,3,2,6,4,6.0,2.0,2,1,2,2,1.0,2.0,2,4,6.0,7,9,5,2,4,1,1,7,2,2,2,2,1,2,2,2,2,2
24,1237526071,4,2,1,1,4,1,1,23,1,6.0,1.0,5,4,3,2,1.0,2.0,2,3,5.0,5,1,1,3,3,1,3,5,2,2,2,2,2,2,2,1,2,2
24,1243597155,2,2,6,1,2,3,1,47,3,6.0,1.0,5,4,2,2,5.0,2.0,2,2,6.0,3,11,5,3,3,1,1,2,2,2,2,2,2,1,2,2,2,2
24,1242501339,2,2,1,1,3,1,1,4,4,6.0,1.0,5,4,3,2,1.0,1.0,2,4,6.0,7,11,1,3,3,1,1,5,2,2,2,1,2,2,2,1,2,2
24,1236920801,2,2,1,1,2,1,1,45,3,6.0,1.0,5,4,5,2,5.0,2.0,1,1,2.0,1,1,6,3,3,1,1,4,2,2,2,2,2,1,2,2,2,2
24,1243931835,4,3,1,1,5,1,1,39,2,6.0,1.0,5,2,3,2,1.0,2.0,2,3,5.0,3,1,5,3,3,1,3,6,2,2,2,2,1,2,2,2,2,2
24,1239360109,2,2,1,1,3,3,1,4,4,6.0,1.0,5,4,3,2,5.0,1.0,2,4,6.0,7,11,4,3,3,1,2,5,2,2,1,2,2,1,2,2,2,2
24,1238245703,3,2,1,1,5,1,1,40,3,6.0,1.0,5,2,3,2,2.0,1.0,2,4,6.0,7,10,1,2,3,1,4,11,2,2,2,2,2,2,2,1,2,2
24,1238204705,3,2,1,1,2,1,1,36,1,5.0,1.0,5,3,2,2,1.0,1.0,2,2,5.0,2,2,2,2,1,2,1,6,2,2,2,1,1,2,2,2,2,2
24,1237025157,3,2,1,1,2,3,1,36,1,6.0,1.0,5,2,3,2,7.0,2.0,2,4,6.0,6,2,5,3,3,1,1,2,2,2,2,2,2,1,2,2,2,2
24,1237074621,2,2,1,1,2,1,1,54,3,6.0,1.0,3,2,4,2,2.0,2.0,1,1,6.0,2,1,1,3,3,1,2,3,2,2,2,2,2,1,2,2,2,2
24,1240883045,4,2,1,2,3,3,1,51,3,4.0,1.0,5,1,1,2,4.0,2.0,2,4,6.0,7,9,5,3,2,3,2,5,2,2,2,1,2,1,2,2,2,2
24,1236994225,4,2,1,4,2,1,1,51,3,6.0,1.0,1,4,3,1,7.0,2.0,2,1,5.0,1,6,1,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2
24,1237523943,2,1,1,1,6,3,1,28,3,6.0,1.0,5,3,5,2,5.0,1.0,2,1,1.0,1,2,1,3,3,1,1,8,2,2,2,2,1,2,2,2,2,2
24,1238523371,3,1,1,7,6,3,1,26,2,6.0,1.0,5,2,3,1,1.0,1.0,2,4,6.0,8,11,1,3,3,1,1,97,2,2,2,2,2,2,2,2,1,2
24,1237847433,2,2,1,1,2,2,1,6,4,6.0,1.0,5,4,5,2,5.0,1.0,2,1,2.0,3,2,4,3,3,1,1,6,2,1,2,1,2,1,2,2,2,2
24,1235437051,2,1,1,2,3,1,1,36,1,6.0,1.0,5,2,1,2,4.0,2.0,2,1,4.0,4,1,6,3,3,2,1,2,2,2,2,1,2,1,2,2,2,2
24,1232683593,3,2,1,1,2,2,1,39,2,5.0,1.0,5,4,1,1,7.0,2.0,2,3,5.0,6,11,1,3,3,1,3,5,2,2,2,2,2,1,2,2,2,2
24,1242041151,4,2,1,3,4,1,1,48,3,6.0,1.0,5,4,5,1,7.0,1.0,1,1,1.0,5,1,1,3,3,1,2,5,2,2,2,2,1,2,2,2,2,2
24,1237374627,2,2,1,1,2,1,1,45,3,6.0,1.0,4,2,3,2,2.0,1.0,2,1,1.0,1,2,1,3,3,1,1,10,2,2,2,1,1,2,2,2,2,2
24,1249694239,2,2,1,3,5,3,1,53,4,5.0,1.0,4,2,2,2,9.0,1.0,2,4,6.0,6,11,3,3,3,2,1,8,2,2,2,2,2,2,2,1,2,2
24,1239357893,3,2,1,2,3,1,1,42,1,6.0,1.0,5,1,3,1,1.0,2.0,1,1,5.0,1,1,1,3,3,2,2,5,2,2,2,1,1,2,2,2,2,2
24,1232933559,1,2,1,1,2,3,1,39,2,6.0,1.0,4,5,3,2,7.0,1.0,1,1,6.0,2,1,1,3,3,1,2,4,2,2,2,2,2,1,2,2,2,2
24,1240627801,2,1,1,3,3,1,1,8,4,6.0,1.0,3,2,3,1,5.0,2.0,2,2,6.0,7,11,3,2,1,1,1,5,2,2,1,2,2,1,2,2,2,2
24,1239465315,3,1,3,1,5,1,1,37,3,6.0,1.0,5,3,1,2,1.0,1.0,2,2,2.0,6,1,5,3,3,1,1,7,2,1,2,2,1,2,2,2,2,2
24,1246529717,3,1,1,1,3,3,1,18,2,5.0,1.0,5,4,3,2,4.0,2.0,2,2,6.0,2,1,3,2,3,2,1,1,2,2,2,2,2,1,2,2,2,2
24,1235648971,3,1,1,1,5,1,1,1,3,6.0,1.0,5,2,3,1,1.0,1.0,2,1,2.0,3,1,1,3,3,1,1,13,2,2,2,2,1,2,2,2,2,2
24,1236881073,4,2,1,2,3,1,1,1,3,6.0,1.0,5,2,6,2,1.0,1.0,1,1,6.0,5,1,1,3,3,2,2,8,2,2,2,2,1,2,2,2,2,2
24,1236534405,4,1,3,4,3,3,1,8,4,6.0,1.0,5,2,1,2,4.0,1.0,2,4,6.0,7,9,5,3,2,3,2,6,2,2,2,1,2,2,2,2,2,1
24,1249920589,2,1,1,1,4,1,1,36,1,6.0,1.0,5,3,3,2,5.0,1.0,2,4,6.0,7,11,1,2,3,1,1,12,2,2,2,1,1,2,2,2,2,2
24,1238287153,2,1,1,1,5,3,1,39,2,6.0,1.0,3,1,2,2,5.0,1.0,2,2,4.0,2,2,5,3,3,1,1,3,2,2,2,1,2,1,2,2,2,2
24,1242860153,2,2,1,1,4,3,1,39,2,5.0,1.0,5,1,4,2,5.0,2.0,2,2,5.0,1,1,1,3,3,2,1,97,2,2,2,1,2,1,2,2,2,2
24,1250110353,3,2,1,1,4,3,1,18,2,6.0,1.0,5,4,5,1,8.0,2.0,1,1,2.0,1,1,1,3,3,1,4,7,2,2,2,2,2,2,2,1,2,2
24,1232197713,1,2,1,1,2,2,1,53,4,6.0,1.0,5,4,3,2,5.0,1.0,2,2,6.0,2,1,1,3,2,1,1,8,2,2,2,1,2,1,2,2,2,2
24,1234608547,4,2,1,3,4,2,1,17,2,6.0,1.0,3,2,4,2,1.0,1.0,2,1,4.0,5,2,5,3,4,3,1,12,2,2,2,2,1,2,2,2,2,2
24,1235566687,2,1,1,4,6,3,1,36,1,6.0,1.0,1,2,3,2,1.0,1.0,2,2,2.0,2,8,1,1,1,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1244852125,4,2,1,1,5,1,1,36,1,6.0,1.0,5,3,2,2,1.0,1.0,2,2,6.0,3,1,1,3,3,2,1,7,2,2,2,2,1,2,2,2,2,2
24,1236951827,4,2,1,2,3,3,1,51,3,4.0,1.0,3,2,2,2,1.0,2.0,2,1,6.0,2,1,5,3,3,2,1,4,2,2,2,2,1,2,2,2,2,2
24,1236313507,2,2,1,6,1,1,1,41,4,5.0,1.0,3,2,6,2,5.0,2.0,1,1,5.0,2,2,4,3,3,2,2,97,2,2,2,1,2,1,2,2,2,2
24,1240940783,2,1,1,2,3,2,1,29,2,4.0,1.0,5,1,1,1,5.0,2.0,1,1,3.0,1,12,6,3,2,2,1,6,2,1,2,1,2,1,2,2,2,2
24,1237785509,2,2,1,2,2,1,1,9,1,5.0,1.0,5,1,2,2,7.0,2.0,2,2,5.0,7,11,1,3,3,2,2,4,2,2,2,1,2,1,2,2,2,2
24,1246450301,2,2,1,1,4,1,1,4,4,6.0,1.0,5,1,5,2,5.0,2.0,2,3,6.0,3,1,3,3,3,1,1,5,2,2,2,2,2,1,2,2,2,2
24,1242453207,2,2,1,1,4,2,1,51,3,5.0,1.0,5,4,2,2,5.0,1.0,2,3,5.0,7,12,4,3,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1250431003,3,2,1,4,6,3,1,8,4,6.0,1.0,3,1,1,1,1.0,1.0,2,2,4.0,3,1,1,2,2,1,2,13,2,1,2,1,1,2,2,2,2,2
24,1240436083,2,2,1,1,6,1,1,55,2,6.0,1.0,5,1,1,2,6.0,1.0,2,4,6.0,7,10,1,3,2,1,1,4,2,2,2,2,1,1,2,2,2,2
24,1236938393,3,1,1,1,3,1,1,39,2,5.0,1.0,5,1,2,2,1.0,2.0,2,4,6.0,7,9,3,3,3,2,1,4,2,2,2,2,2,2,2,1,2,2
24,1239519807,3,2,1,2,4,3,1,51,3,4.0,1.0,5,1,2,2,1.0,1.0,2,4,6.0,7,10,3,3,3,2,1,7,2,2,1,2,2,1,2,2,2,2
24,1237524125,3,1,1,1,6,3,1,17,2,6.0,1.0,5,1,1,2,3.0,1.0,2,4,6.0,7,9,6,2,3,1,1,12,2,2,2,2,1,2,2,2,2,2
24,1239426853,3,1,1,1,2,1,1,39,2,6.0,1.0,5,4,4,2,1.0,1.0,2,2,4.0,4,1,3,3,3,1,2,9,2,2,2,2,1,2,2,2,2,2
24,1242840997,2,2,1,2,5,3,1,36,1,6.0,1.0,5,2,6,2,9.0,2.0,2,1,4.0,2,1,3,3,3,1,1,10,2,2,2,2,2,1,2,2,2,2
24,1238017963,3,2,1,2,2,1,1,36,1,6.0,1.0,5,3,3,1,2.0,2.0,1,1,1.0,1,1,1,3,3,1,4,5,2,2,2,1,2,1,2,2,2,2
24,1238974101,2,1,1,3,4,3,1,32,4,5.0,1.0,3,2,4,2,5.0,1.0,2,2,5.0,1,2,1,1,3,1,1,6,2,1,2,2,1,2,2,2,2,2
24,1245200545,2,2,1,3,5,1,1,6,4,5.0,1.0,4,1,1,2,5.0,1.0,2,1,2.0,1,1,4,2,3,2,2,6,2,2,1,1,1,2,2,2,2,2
24,1237199855,2,2,1,2,5,3,1,22,3,6.0,1.0,5,2,3,2,9.0,2.0,2,1,1.0,4,1,3,3,3,1,2,6,2,2,1,1,2,1,2,2,2,2
24,1234861741,2,2,1,1,2,3,1,17,2,6.0,1.0,4,1,3,2,4.0,2.0,1,2,6.0,2,1,5,3,3,1,2,97,2,2,2,2,2,2,2,2,2,1
24,1238816083,1,2,1,1,2,1,1,5,3,5.0,1.0,5,4,5,2,5.0,2.0,2,2,5.0,2,11,3,3,3,1,1,2,2,2,2,1,2,1,2,2,2,2
24,1241360979,3,1,1,1,2,3,1,41,4,4.0,1.0,5,2,2,2,4.0,2.0,2,2,4.0,3,1,5,3,4,2,1,97,2,2,2,2,2,1,2,2,2,2
24,1232540555,3,2,1,1,3,3,1,12,3,6.0,1.0,4,1,2,2,4.0,2.0,2,2,5.0,1,1,6,3,3,2,3,7,2,2,2,1,2,2,2,2,2,1
24,1251902389,4,2,1,3,1,1,1,6,4,6.0,1.0,5,1,6,2,6.0,2.0,1,2,6.0,6,11,6,3,3,2,4,1,2,2,2,2,2,1,2,2,2,2
24,1237525019,3,2,1,1,6,3,1,51,3,6.0,1.0,5,2,1,2,1.0,1.0,2,4,6.0,7,12,1,3,3,1,1,12,2,2,2,1,1,2,2,2,2,2
24,1241044331,2,2,1,1,4,3,1,46,2,6.0,1.0,5,3,3,2,5.0,1.0,2,1,3.0,5,1,1,3,3,1,1,7,2,2,2,1,2,1,2,2,2,2
24,1247685451,2,2,1,2,6,2,1,37,3,6.0,1.0,5,1,3,2,2.0,1.0,2,1,1.0,1,12,1,3,3,1,1,9,2,2,2,1,1,1,2,2,2,2
24,1237246453,2,1,1,2,3,3,1,42,1,4.0,1.0,5,1,3,2,1.0,2.0,1,1,5.0,1,1,5,1,3,2,1,8,2,2,1,2,1,1,2,2,2,2
24,1238170495,2,2,1,2,3,2,1,5,3,6.0,1.0,5,3,3,1,5.0,1.0,1,1,5.0,1,1,4,2,3,1,4,8,2,2,2,1,2,1,2,1,2,2
24,1234797415,2,2,1,1,2,3,1,29,2,6.0,1.0,5,2,2,2,5.0,1.0,2,1,5.0,3,1,1,3,2,1,1,11,2,2,2,1,2,2,2,1,2,2
24,1240210915,2,2,1,2,2,1,1,12,3,6.0,1.0,5,1,3,2,6.0,2.0,2,1,1.0,2,12,1,3,3,2,2,1,2,2,2,1,2,1,2,2,2,2
24,1245363879,2,2,4,1,4,1,1,24,3,6.0,1.0,5,4,2,2,5.0,1.0,2,4,6.0,7,9,4,2,3,1,2,5,2,2,1,1,2,1,2,2,2,2
24,1242484873,2,1,1,1,5,3,1,15,4,5.0,1.0,4,4,1,2,5.0,2.0,2,4,5.0,3,1,1,3,3,1,1,9,2,2,2,1,2,1,2,2,2,2
24,1243078641,2,1,1,2,6,3,1,9,1,6.0,1.0,5,4,4,2,5.0,1.0,1,1,2.0,3,1,1,2,3,1,1,9,2,2,1,2,2,1,2,2,2,2
24,1232771081,2,2,1,1,3,1,1,36,1,6.0,1.0,5,1,1,2,5.0,1.0,2,2,2.0,2,1,1,2,3,1,1,5,2,2,2,1,2,1,2,2,2,2
24,1236704061,3,1,1,1,5,1,1,51,3,6.0,1.0,5,2,4,1,1.0,1.0,1,1,1.0,1,1,1,3,3,1,1,9,2,2,2,2,1,2,2,2,2,2
24,1242639717,4,1,1,1,5,1,1,34,1,6.0,1.0,4,2,3,2,4.0,1.0,2,4,6.0,7,9,5,3,1,3,1,12,2,2,2,1,2,1,2,2,2,2
24,1255869259,2,1,1,1,5,1,1,1,3,6.0,1.0,5,2,5,2,5.0,1.0,1,1,1.0,1,1,1,3,3,1,1,9,2,2,2,2,2,1,2,2,2,2
24,1242525941,1,1,1,1,4,1,1,41,4,5.0,1.0,5,2,5,2,5.0,2.0,2,4,6.0,7,12,4,3,3,1,3,2,2,2,1,2,2,2,2,2,2,1
24,1238935631,3,1,1,1,3,1,1,39,2,6.0,1.0,5,2,2,2,1.0,1.0,2,4,6.0,7,9,1,3,3,1,1,10,2,2,2,2,1,2,2,2,2,2
24,1238195671,2,1,1,1,5,3,1,42,1,6.0,1.0,4,4,2,2,1.0,1.0,2,4,5.0,6,2,1,2,2,1,1,11,2,2,2,1,1,2,2,2,2,2
24,1245162223,1,1,1,1,5,3,2,6,4,6.0,2.0,2,3,3,2,5.0,1.0,2,4,6.0,7,9,4,3,3,1,1,97,2,2,2,1,2,1,2,2,2,2
24,1250987963,2,2,1,1,2,1,2,36,1,6.0,1.0,5,3,4,2,5.0,2.0,1,1,2.0,1,1,1,3,3,1,4,3,2,2,2,1,2,1,2,2,2,2
24,1237703579,1,2,1,1,2,3,1,49,4,6.0,1.0,1,4,3,2,5.0,2.0,2,1,5.0,1,2,3,3,3,1,3,2,2,2,2,2,2,1,2,2,2,2
24,1247682851,4,2,1,1,2,3,1,55,2,4.0,1.0,5,2,1,2,6.0,2.0,2,4,6.0,7,9,5,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2
24,1238288673,2,1,1,1,4,3,1,36,1,6.0,1.0,5,2,3,2,5.0,2.0,1,1,1.0,1,1,1,3,3,1,1,97,2,1,1,2,2,1,2,2,2,2
